fitness,type,enemy,gen,algo
55.42783584223847,mean_fitness,2,15,neat
87.72700044143625,max_fitness,2,1,neat
8.33866341417719,mean_fitness,2,1,neat
91.77237888630937,max_fitness,2,2,neat
49.852396404899544,mean_fitness,2,2,neat
92.51240366476762,max_fitness,2,3,neat
46.36043129991775,mean_fitness,2,3,neat
92.51240366476762,max_fitness,2,4,neat
28.638978525235245,mean_fitness,2,4,neat
92.51240366476762,max_fitness,2,5,neat
49.70664302128855,mean_fitness,2,5,neat
92.51240366476762,max_fitness,2,6,neat
58.81290081940582,mean_fitness,2,6,neat
92.58272016318507,max_fitness,2,7,neat
54.16969897246241,mean_fitness,2,7,neat
92.58272016318507,max_fitness,2,8,neat
48.95136250643644,mean_fitness,2,8,neat
92.58272016318507,max_fitness,2,9,neat
41.24740282773642,mean_fitness,2,9,neat
92.58272016318507,max_fitness,2,10,neat
55.758144835009965,mean_fitness,2,10,neat
92.58272016318507,max_fitness,2,11,neat
45.11698802900065,mean_fitness,2,11,neat
93.0354795926773,max_fitness,2,12,neat
58.50351205100058,mean_fitness,2,12,neat
93.0354795926773,max_fitness,2,13,neat
59.61710199887022,mean_fitness,2,13,neat
93.0354795926773,max_fitness,2,14,neat
50.8740002630549,mean_fitness,2,14,neat
93.0354795926773,max_fitness,2,15,neat
58.43229191409742,mean_fitness,2,15,neat
90.17611947915373,max_fitness,2,1,neat
8.733106867027567,mean_fitness,2,1,neat
91.77237888630937,max_fitness,2,2,neat
34.126962777345376,mean_fitness,2,2,neat
91.77237888630937,max_fitness,2,3,neat
43.14257145056664,mean_fitness,2,3,neat
91.77237888630937,max_fitness,2,4,neat
54.84786747478454,mean_fitness,2,4,neat
92.57611947915372,max_fitness,2,5,neat
49.40364382584626,mean_fitness,2,5,neat
92.57611947915372,max_fitness,2,6,neat
56.366780540445596,mean_fitness,2,6,neat
92.57611947915372,max_fitness,2,7,neat
58.55206823088279,mean_fitness,2,7,neat
92.57611947915372,max_fitness,2,8,neat
63.92273552010496,mean_fitness,2,8,neat
92.57611947915372,max_fitness,2,9,neat
46.69406915680003,mean_fitness,2,9,neat
92.57611947915372,max_fitness,2,10,neat
60.705921730919435,mean_fitness,2,10,neat
92.57611947915372,max_fitness,2,11,neat
59.93847066481628,mean_fitness,2,11,neat
92.57611947915372,max_fitness,2,12,neat
69.28104315260232,mean_fitness,2,12,neat
92.57611947915372,max_fitness,2,13,neat
70.53281280274341,mean_fitness,2,13,neat
92.57611947915372,max_fitness,2,14,neat
62.91902656962106,mean_fitness,2,14,neat
92.57611947915372,max_fitness,2,15,neat
66.48138752391478,mean_fitness,2,15,neat
87.72700044143625,max_fitness,2,1,neat
1.6219328361676042,mean_fitness,2,1,neat
92.58272016318507,max_fitness,2,2,neat
29.20164302908241,mean_fitness,2,2,neat
92.58272016318507,max_fitness,2,3,neat
36.364492842521905,mean_fitness,2,3,neat
92.58272016318507,max_fitness,2,4,neat
48.588022300764514,mean_fitness,2,4,neat
92.58272016318507,max_fitness,2,5,neat
43.929585032664605,mean_fitness,2,5,neat
92.58272016318507,max_fitness,2,6,neat
34.93583654982409,mean_fitness,2,6,neat
92.58272016318507,max_fitness,2,7,neat
46.04495519256627,mean_fitness,2,7,neat
92.58272016318507,max_fitness,2,8,neat
28.018359652696905,mean_fitness,2,8,neat
92.58272016318507,max_fitness,2,9,neat
44.997810769706795,mean_fitness,2,9,neat
92.58272016318507,max_fitness,2,10,neat
47.79268751625865,mean_fitness,2,10,neat
92.58272016318507,max_fitness,2,11,neat
40.09400849776805,mean_fitness,2,11,neat
92.58272016318507,max_fitness,2,12,neat
26.750097506050196,mean_fitness,2,12,neat
92.58272016318507,max_fitness,2,13,neat
43.62298222502061,mean_fitness,2,13,neat
92.58272016318507,max_fitness,2,14,neat
46.460256667708414,mean_fitness,2,14,neat
92.58272016318507,max_fitness,2,15,neat
37.604109138048074,mean_fitness,2,15,neat
87.72700044143625,max_fitness,2,1,neat
2.9727672864807473,mean_fitness,2,1,neat
91.77237888630937,max_fitness,2,2,neat
38.854780563701375,mean_fitness,2,2,neat
91.77237888630937,max_fitness,2,3,neat
47.34737555655003,mean_fitness,2,3,neat
92.04704041507837,max_fitness,2,4,neat
41.67930087767788,mean_fitness,2,4,neat
92.04704041507837,max_fitness,2,5,neat
58.33503650911765,mean_fitness,2,5,neat
92.53703951986405,max_fitness,2,6,neat
60.73764103106261,mean_fitness,2,6,neat
92.53703951986405,max_fitness,2,7,neat
64.1467027592316,mean_fitness,2,7,neat
92.53703951986405,max_fitness,2,8,neat
51.976183169561885,mean_fitness,2,8,neat
92.53703951986405,max_fitness,2,9,neat
62.07262320920313,mean_fitness,2,9,neat
92.53703951986405,max_fitness,2,10,neat
44.85337097161242,mean_fitness,2,10,neat
92.53703951986405,max_fitness,2,11,neat
51.11341562051977,mean_fitness,2,11,neat
92.53703951986405,max_fitness,2,12,neat
51.49159266818447,mean_fitness,2,12,neat
92.53703951986405,max_fitness,2,13,neat
55.591632526383925,mean_fitness,2,13,neat
92.53703951986405,max_fitness,2,14,neat
34.089210509463605,mean_fitness,2,14,neat
92.57611947915372,max_fitness,2,15,neat
52.34858371580448,mean_fitness,2,15,neat
87.95014399275047,max_fitness,2,1,neat
6.263164589139769,mean_fitness,2,1,neat
91.77237888630937,max_fitness,2,2,neat
37.91489345661449,mean_fitness,2,2,neat
91.77237888630937,max_fitness,2,3,neat
22.707812518407987,mean_fitness,2,3,neat
91.77237888630937,max_fitness,2,4,neat
29.059572560672894,mean_fitness,2,4,neat
92.53703951986405,max_fitness,2,5,neat
36.73647928180693,mean_fitness,2,5,neat
92.53703951986405,max_fitness,2,6,neat
32.13467276274148,mean_fitness,2,6,neat
92.53703951986405,max_fitness,2,7,neat
35.18892760970287,mean_fitness,2,7,neat
92.53703951986405,max_fitness,2,8,neat
26.838293618094447,mean_fitness,2,8,neat
92.53703951986405,max_fitness,2,9,neat
33.109312384980896,mean_fitness,2,9,neat
92.53703951986405,max_fitness,2,10,neat
34.0562550861186,mean_fitness,2,10,neat
92.53703951986405,max_fitness,2,11,neat
32.03228404312953,mean_fitness,2,11,neat
92.53703951986405,max_fitness,2,12,neat
35.81010354576532,mean_fitness,2,12,neat
92.53703951986405,max_fitness,2,13,neat
29.85436059617935,mean_fitness,2,13,neat
92.53703951986405,max_fitness,2,14,neat
40.605152818632526,mean_fitness,2,14,neat
92.53703951986405,max_fitness,2,15,neat
30.435202468643705,mean_fitness,2,15,neat
21.93109579777977,max_fitness,3,1,neat
0.18566789343114004,mean_fitness,3,1,neat
30.956574883080755,max_fitness,3,2,neat
8.033089670127922,mean_fitness,3,2,neat
86.99140997390337,max_fitness,3,3,neat
11.39691409607545,mean_fitness,3,3,neat
86.99140997390337,max_fitness,3,4,neat
24.22731704802549,mean_fitness,3,4,neat
86.99140997390337,max_fitness,3,5,neat
23.464482720861245,mean_fitness,3,5,neat
86.99140997390337,max_fitness,3,6,neat
25.15226433410318,mean_fitness,3,6,neat
86.99140997390337,max_fitness,3,7,neat
24.757357983650827,mean_fitness,3,7,neat
86.99140997390337,max_fitness,3,8,neat
20.25989863668045,mean_fitness,3,8,neat
87.01173587691741,max_fitness,3,9,neat
33.85326553190193,mean_fitness,3,9,neat
87.01173587691741,max_fitness,3,10,neat
29.562172220021004,mean_fitness,3,10,neat
87.01173587691741,max_fitness,3,11,neat
28.571107856770148,mean_fitness,3,11,neat
87.19140997390338,max_fitness,3,12,neat
44.13789655669289,mean_fitness,3,12,neat
87.39140997390336,max_fitness,3,13,neat
39.19779368146435,mean_fitness,3,13,neat
87.39140997390336,max_fitness,3,14,neat
37.52271998985952,mean_fitness,3,14,neat
89.4137913760995,max_fitness,3,15,neat
32.47884797259005,mean_fitness,3,15,neat
57.17399989261955,max_fitness,3,1,neat
-0.8087844954123167,mean_fitness,3,1,neat
57.17399989261955,max_fitness,3,2,neat
8.703446805110428,mean_fitness,3,2,neat
57.17399989261955,max_fitness,3,3,neat
10.880688114264624,mean_fitness,3,3,neat
74.74233241211736,max_fitness,3,4,neat
16.057885048754045,mean_fitness,3,4,neat
74.85581436587435,max_fitness,3,5,neat
13.96522983983355,mean_fitness,3,5,neat
74.85581436587435,max_fitness,3,6,neat
32.25110626665706,mean_fitness,3,6,neat
74.85581436587435,max_fitness,3,7,neat
18.106729475219602,mean_fitness,3,7,neat
74.89075241723563,max_fitness,3,8,neat
22.459901272000952,mean_fitness,3,8,neat
74.89075241723563,max_fitness,3,9,neat
24.998059293527724,mean_fitness,3,9,neat
74.89075241723563,max_fitness,3,10,neat
20.76588051056128,mean_fitness,3,10,neat
74.89075241723563,max_fitness,3,11,neat
17.154036023166604,mean_fitness,3,11,neat
74.89075241723563,max_fitness,3,12,neat
24.291541281721738,mean_fitness,3,12,neat
74.89075241723563,max_fitness,3,13,neat
25.85452584242696,mean_fitness,3,13,neat
74.89075241723563,max_fitness,3,14,neat
19.082019617221135,mean_fitness,3,14,neat
74.89075241723563,max_fitness,3,15,neat
17.57225535184375,mean_fitness,3,15,neat
47.77346333071253,max_fitness,3,1,neat
-1.7328283079751028,mean_fitness,3,1,neat
47.77346333071253,max_fitness,3,2,neat
2.8040216369313296,mean_fitness,3,2,neat
65.73469878726229,max_fitness,3,3,neat
8.81795289735052,mean_fitness,3,3,neat
65.73469878726229,max_fitness,3,4,neat
9.655015310745867,mean_fitness,3,4,neat
65.73469878726229,max_fitness,3,5,neat
9.254215345481642,mean_fitness,3,5,neat
65.73469878726229,max_fitness,3,6,neat
11.441474627694703,mean_fitness,3,6,neat
65.73469878726229,max_fitness,3,7,neat
13.040553486295993,mean_fitness,3,7,neat
65.73469878726229,max_fitness,3,8,neat
9.56128077139196,mean_fitness,3,8,neat
86.26660195700336,max_fitness,3,9,neat
15.745120218749925,mean_fitness,3,9,neat
86.26660195700336,max_fitness,3,10,neat
13.332081651729393,mean_fitness,3,10,neat
86.26660195700336,max_fitness,3,11,neat
11.939379508541283,mean_fitness,3,11,neat
86.26660195700336,max_fitness,3,12,neat
20.220264477424116,mean_fitness,3,12,neat
86.26660195700336,max_fitness,3,13,neat
14.82847477783637,mean_fitness,3,13,neat
86.26660195700336,max_fitness,3,14,neat
20.62927511097353,mean_fitness,3,14,neat
86.26660195700336,max_fitness,3,15,neat
15.591704082443751,mean_fitness,3,15,neat
21.17399989261955,max_fitness,3,1,neat
0.9169996957928339,mean_fitness,3,1,neat
30.17105438238979,max_fitness,3,2,neat
10.045989122271092,mean_fitness,3,2,neat
30.17105438238979,max_fitness,3,3,neat
13.458315259405131,mean_fitness,3,3,neat
56.77346333071253,max_fitness,3,4,neat
21.108746923385112,mean_fitness,3,4,neat
74.78339389891514,max_fitness,3,5,neat
18.130779717868112,mean_fitness,3,5,neat
74.78339389891514,max_fitness,3,6,neat
21.95701836219734,mean_fitness,3,6,neat
74.78339389891514,max_fitness,3,7,neat
25.741287079541323,mean_fitness,3,7,neat
74.78339389891514,max_fitness,3,8,neat
25.733381318083065,mean_fitness,3,8,neat
84.61173587691741,max_fitness,3,9,neat
27.583852050608357,mean_fitness,3,9,neat
84.61173587691741,max_fitness,3,10,neat
29.187595722044655,mean_fitness,3,10,neat
84.61173587691741,max_fitness,3,11,neat
27.80063053152177,mean_fitness,3,11,neat
84.61173587691741,max_fitness,3,12,neat
24.844733459880928,mean_fitness,3,12,neat
84.61173587691741,max_fitness,3,13,neat
36.62912947572267,mean_fitness,3,13,neat
84.63879267830492,max_fitness,3,14,neat
36.959270706028875,mean_fitness,3,14,neat
84.63879267830492,max_fitness,3,15,neat
18.68665168149801,mean_fitness,3,15,neat
21.963047397586372,max_fitness,3,1,neat
0.24424999557831245,mean_fitness,3,1,neat
21.963047397586372,max_fitness,3,2,neat
4.047320158463362,mean_fitness,3,2,neat
38.77346333071253,max_fitness,3,3,neat
7.77147435774196,mean_fitness,3,3,neat
38.77346333071253,max_fitness,3,4,neat
11.044472821287165,mean_fitness,3,4,neat
65.74617118842453,max_fitness,3,5,neat
14.147516264302235,mean_fitness,3,5,neat
65.75583309933626,max_fitness,3,6,neat
19.591165349823477,mean_fitness,3,6,neat
65.75583309933626,max_fitness,3,7,neat
22.881766896295566,mean_fitness,3,7,neat
74.86443510891826,max_fitness,3,8,neat
27.37169565304412,mean_fitness,3,8,neat
74.86443510891826,max_fitness,3,9,neat
24.399702368878305,mean_fitness,3,9,neat
74.86443510891826,max_fitness,3,10,neat
29.827731566773025,mean_fitness,3,10,neat
74.86443510891826,max_fitness,3,11,neat
26.28856722143097,mean_fitness,3,11,neat
74.86443510891826,max_fitness,3,12,neat
21.627443881483696,mean_fitness,3,12,neat
74.86443510891826,max_fitness,3,13,neat
25.27891603858995,mean_fitness,3,13,neat
74.86443510891826,max_fitness,3,14,neat
22.939995230971185,mean_fitness,3,14,neat
74.86443510891826,max_fitness,3,15,neat
23.86964753278157,mean_fitness,3,15,neat
21.17399989261955,max_fitness,3,1,neat
-0.03328606092899751,mean_fitness,3,1,neat
56.77346333071253,max_fitness,3,2,neat
10.265083557099942,mean_fitness,3,2,neat
56.77346333071253,max_fitness,3,3,neat
11.79607879406938,mean_fitness,3,3,neat
56.77346333071253,max_fitness,3,4,neat
12.59604699388827,mean_fitness,3,4,neat
56.77346333071253,max_fitness,3,5,neat
20.765948598503947,mean_fitness,3,5,neat
56.77346333071253,max_fitness,3,6,neat
19.523274509455597,mean_fitness,3,6,neat
56.77346333071253,max_fitness,3,7,neat
21.13493622159768,mean_fitness,3,7,neat
56.77346333071253,max_fitness,3,8,neat
9.8301259886802,mean_fitness,3,8,neat
74.88853266049732,max_fitness,3,9,neat
14.416399729826113,mean_fitness,3,9,neat
74.88853266049732,max_fitness,3,10,neat
17.543535557805896,mean_fitness,3,10,neat
74.88853266049732,max_fitness,3,11,neat
23.681256794368863,mean_fitness,3,11,neat
74.88853266049732,max_fitness,3,12,neat
22.0773854146575,mean_fitness,3,12,neat
74.88853266049732,max_fitness,3,13,neat
16.07996188700459,mean_fitness,3,13,neat
74.88853266049732,max_fitness,3,14,neat
14.511840354834973,mean_fitness,3,14,neat
74.88853266049732,max_fitness,3,15,neat
15.179883677275013,mean_fitness,3,15,neat
21.17399989261955,max_fitness,3,1,neat
-0.8113122826296746,mean_fitness,3,1,neat
30.372378886309363,max_fitness,3,2,neat
3.2042844160927872,mean_fitness,3,2,neat
65.86877351051686,max_fitness,3,3,neat
11.83878526190837,mean_fitness,3,3,neat
65.86877351051686,max_fitness,3,4,neat
16.301438692698262,mean_fitness,3,4,neat
65.86877351051686,max_fitness,3,5,neat
14.931458314340412,mean_fitness,3,5,neat
65.86877351051686,max_fitness,3,6,neat
19.31457021268897,mean_fitness,3,6,neat
65.86877351051686,max_fitness,3,7,neat
26.040758152546367,mean_fitness,3,7,neat
65.99611293289347,max_fitness,3,8,neat
17.994751937052026,mean_fitness,3,8,neat
65.99611293289347,max_fitness,3,9,neat
18.08121853635869,mean_fitness,3,9,neat
65.99611293289347,max_fitness,3,10,neat
18.20982720512216,mean_fitness,3,10,neat
65.99611293289347,max_fitness,3,11,neat
26.075266920571966,mean_fitness,3,11,neat
65.99611293289347,max_fitness,3,12,neat
21.19379193017209,mean_fitness,3,12,neat
65.99611293289347,max_fitness,3,13,neat
26.21512732608407,mean_fitness,3,13,neat
65.99611293289347,max_fitness,3,14,neat
30.955208575907115,mean_fitness,3,14,neat
83.74233241211736,max_fitness,3,15,neat
25.56040558894295,mean_fitness,3,15,neat
56.77346333071253,max_fitness,3,1,neat
1.9059414806117747,mean_fitness,3,1,neat
56.77346333071253,max_fitness,3,2,neat
10.955858207335627,mean_fitness,3,2,neat
56.77346333071253,max_fitness,3,3,neat
20.856607710612455,mean_fitness,3,3,neat
56.77346333071253,max_fitness,3,4,neat
16.849403066720217,mean_fitness,3,4,neat
74.86227294591376,max_fitness,3,5,neat
24.14742597119013,mean_fitness,3,5,neat
74.86227294591376,max_fitness,3,6,neat
31.103707399706643,mean_fitness,3,6,neat
74.86227294591376,max_fitness,3,7,neat
28.406833853276247,mean_fitness,3,7,neat
74.86227294591376,max_fitness,3,8,neat
30.533117952884925,mean_fitness,3,8,neat
74.86227294591376,max_fitness,3,9,neat
27.683197599554628,mean_fitness,3,9,neat
74.86227294591376,max_fitness,3,10,neat
32.459050525939524,mean_fitness,3,10,neat
86.19140997390338,max_fitness,3,11,neat
36.16746969714908,mean_fitness,3,11,neat
86.19140997390338,max_fitness,3,12,neat
36.71200090949428,mean_fitness,3,12,neat
86.19140997390338,max_fitness,3,13,neat
32.604239366692944,mean_fitness,3,13,neat
86.19140997390338,max_fitness,3,14,neat
28.636002722331046,mean_fitness,3,14,neat
86.19140997390338,max_fitness,3,15,neat
36.560698372753606,mean_fitness,3,15,neat
21.963047397586372,max_fitness,3,1,neat
3.717809508132435,mean_fitness,3,1,neat
21.963047397586372,max_fitness,3,2,neat
10.666348241058692,mean_fitness,3,2,neat
30.801502968734173,max_fitness,3,3,neat
20.076909409401406,mean_fitness,3,3,neat
39.80704314910979,max_fitness,3,4,neat
11.021985044071895,mean_fitness,3,4,neat
39.80704314910979,max_fitness,3,5,neat
11.935811761435179,mean_fitness,3,5,neat
39.80704314910979,max_fitness,3,6,neat
7.543887044858157,mean_fitness,3,6,neat
39.80704314910979,max_fitness,3,7,neat
7.819778436976868,mean_fitness,3,7,neat
48.38687189361193,max_fitness,3,8,neat
14.523473678279268,mean_fitness,3,8,neat
48.38687189361193,max_fitness,3,9,neat
19.169336689127505,mean_fitness,3,9,neat
56.77346333071253,max_fitness,3,10,neat
16.9814702078913,mean_fitness,3,10,neat
56.77346333071253,max_fitness,3,11,neat
21.81801900207708,mean_fitness,3,11,neat
74.77940982990026,max_fitness,3,12,neat
16.92610431154891,mean_fitness,3,12,neat
74.86011544777375,max_fitness,3,13,neat
29.420410305502152,mean_fitness,3,13,neat
74.86011544777375,max_fitness,3,14,neat
19.57181203436634,mean_fitness,3,14,neat
74.86011544777375,max_fitness,3,15,neat
26.106486824022976,mean_fitness,3,15,neat
56.77346333071253,max_fitness,3,1,neat
-1.324498121210085,mean_fitness,3,1,neat
56.77346333071253,max_fitness,3,2,neat
8.639067869714758,mean_fitness,3,2,neat
85.83879267830493,max_fitness,3,3,neat
18.166172455485235,mean_fitness,3,3,neat
85.83879267830493,max_fitness,3,4,neat
20.705264737656968,mean_fitness,3,4,neat
85.83879267830493,max_fitness,3,5,neat
16.41485892033192,mean_fitness,3,5,neat
85.83879267830493,max_fitness,3,6,neat
20.715325272627904,mean_fitness,3,6,neat
85.83879267830493,max_fitness,3,7,neat
15.532370171787905,mean_fitness,3,7,neat
87.01173587691741,max_fitness,3,8,neat
21.679256801717298,mean_fitness,3,8,neat
87.01173587691741,max_fitness,3,9,neat
20.702957027996383,mean_fitness,3,9,neat
87.01173587691741,max_fitness,3,10,neat
26.420103667311505,mean_fitness,3,10,neat
87.01173587691741,max_fitness,3,11,neat
31.337629672155792,mean_fitness,3,11,neat
87.01173587691741,max_fitness,3,12,neat
30.930920192696767,mean_fitness,3,12,neat
87.01173587691741,max_fitness,3,13,neat
29.27262212990146,mean_fitness,3,13,neat
87.01173587691741,max_fitness,3,14,neat
31.741713390076345,mean_fitness,3,14,neat
87.01173587691741,max_fitness,3,15,neat
21.627110054529172,mean_fitness,3,15,neat
